product_id,product_name,price,stock,category,date,review_text,sentiment_score,sentiment_label
651,Animal Paw Print Soap Dispenser,16.99,436,Home,03-06-2025,quick delivery and the salad was still hot and mouth-watering.,0.0,Neutral
652,Memory Card,15.99,1552,Storage,04-09-2025,"service was friendly, but the food took too long to arrive.",0.2732,Positive
653,Soft Plush Throw Blanket,29.99,0,Home,07-10-2025,worst experience ever. the waiter was unprofessional and the salad was overpriced.,-0.8126,Negative
654,Sushi Rice,3.99,3400,Food - Grains,9/29/2025,"i found the soup to be overpriced, but my partner liked theirs.",0.5719,Positive
655,Noise-Canceling Earbuds,79.99,92,Audio,3/23/2025,"i found the salad to be salty, but my partner liked theirs.",0.5719,Positive
656,Lemon Herb Grilled Chicken,9.99,1,Food - Meat,11/22/2025,i was disappointed with the salad. it tasted disappointing.,-0.743,Negative
657,Pita Bread,2.99,230,Food - Bakery,12-12-2025,absolutely loved it! the coffee was excellent.,0.8475,Positive
658,Athletic Sports Bra,24.99,1036,Clothing - Activewear,04-01-2025,worst experience ever. the waiter was forgetful and the burger was disappointing.,-0.8555,Negative
659,Pumpkin Seeds,2.79,1965,Food - Snacks,11-02-2025,don't waste your money. the burger is disappointing and small portions.,-0.2187,Negative
660,Basmati Rice,5.79,18,Food - Grains,7/27/2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
661,Personal Blender,39.99,198,Kitchen,10/14/2025,the coffee was fresh and the service was friendly. highly recommend!,0.8217,Positive
662,Dog Training Collar,39.99,1249,Pets,11-10-2025,"great atmosphere, but the pasta was just okay.",0.5994,Positive
663,Bluetooth Car Adapter,24.99,129,Automotive,10-09-2025,the pasta was fantastic and the service was attentive. highly recommend!,0.7707,Positive
664,Chicken Fajita Kit,8.99,33,Food - Prepared Foods,03-02-2025,worst experience ever. the waiter was inattentive and the sushi was salty.,-0.6249,Negative
665,Savory Breakfast Sausage,6.49,61,Food - Meats,11/13/2025,i was disappointed with the steak. it tasted bland.,-0.4767,Negative
666,Frozen Acai Pur̩e,6.99,272,Food - Frozen,10/22/2025,i was disappointed with the sandwich. it tasted terrible.,-0.7351,Negative
667,Instant Pot,89.99,39,Kitchen,4/30/2025,worst experience ever. the waiter was slow and the curry was terrible.,-0.802,Negative
668,Buffalo Chicken Dip,5.99,151,Food - Dips,09-02-2025,a hidden gem! best fries i have had in a long time.,0.6696,Positive
669,DIY Lip Balm Making Kit,22.99,0,Crafts,06-03-2025,"great atmosphere, but the soup was just okay.",0.5994,Positive
670,Multifunctional Baby Bottle Warmer,39.99,59,Baby,04-02-2025,"everything was excellent, from the steak to the drinks.",0.5719,Positive
671,Classic Bagels,2.99,421,Food - Bakery,4/29/2025,i was disappointed with the burger. it tasted overpriced.,-0.4767,Negative
672,Noise Reduction Headphones,39.99,2737,Audio,3/19/2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
673,Nutty Quinoa Salad,4.99,17,Food - Salads,10/29/2025,quick delivery and the cake was still hot and flavorful.,0.0,Neutral
674,LED Flashlight,19.99,15,Outdoor,01-05-2025,"great atmosphere, but the sandwich was just okay.",0.5994,Positive
675,Memory Foam Mattress Pad,69.99,1968,Home,4/21/2025,"great atmosphere, but the tacos was just okay.",0.5994,Positive
676,Noise Cancelling Ear Muffs,24.99,157,Safety,12/25/2024,a hidden gem! best ramen i have had in a long time.,0.6696,Positive
677,Fashionable Scarves Set,24.99,430,Clothing,01-09-2025,don't waste your money. the pasta is overpriced and small portions.,0.3252,Positive
678,Mobile Workbench,199.99,627,Tools,12/22/2024,absolutely loved it! the sandwich was fantastic.,0.8436,Positive
679,Organic Coconut Yogurt,4.49,3520,Food - Dairy,9/27/2025,don't waste your money. the soup is cold and small portions.,0.3252,Positive
680,Portable Blender,30.0,3318,Kitchen,12-04-2025,"service was friendly, but the food took too long to arrive.",0.2732,Positive
681,Portable Massage Table,199.99,81,Health,02-05-2025,absolutely loved it! the tacos was fresh.,0.7773,Positive
682,White Rice,1.49,3904,Food - Grains,1/23/2025,don't waste your money. the soup is stale and small portions.,0.3252,Positive
683,Pet Grooming Scissors,16.99,102,Pets,5/21/2025,don't waste your money. the steak is disappointing and small portions.,-0.2187,Negative
684,French Onion Dip,2.99,1191,Food - Condiments,09-05-2025,"the staff was unprofessional, but the fries was surprisingly perfect.",0.7717,Positive
685,Kids' Gardening Tools Set,22.99,2287,Toys,02-07-2025,worst experience ever. the waiter was slow and the burger was greasy.,-0.6249,Negative
686,Frozen Hash Browns,2.99,92,Food - Frozen Foods,4/27/2025,absolutely loved it! the curry was fantastic.,0.8436,Positive
687,Adjustable Laptop Desk,59.99,59,Office,04-06-2025,"the staff was unprofessional, but the pasta was surprisingly fantastic.",0.7615,Positive
688,Cream Cheese,2.69,141,Food - Dairy,07-12-2025,absolutely loved it! the coffee was mouth-watering.,0.6689,Positive
689,Wireless Printer,99.99,1095,Office,8/16/2025,i was disappointed with the sandwich. it tasted cold.,-0.4767,Negative
690,Grass Fed Beef Patties,9.99,75,Food - Meat,2/13/2025,i was disappointed with the fries. it tasted terrible.,-0.7351,Negative
691,Cocoa Powder,3.99,0,Food - Baking,3/29/2025,worst experience ever. the waiter was unprofessional and the sandwich was overpriced.,-0.8126,Negative
692,Chocolate Dipped Fruit,5.99,20,Food - Snacks,03-03-2025,absolutely loved it! the pizza was amazing.,0.8513,Positive
693,Hand Mixer,29.99,588,Kitchen,07-09-2025,"great atmosphere, but the burger was just okay.",0.5994,Positive
694,Raspberry Vanilla Greek Yogurt,3.49,268,Food - Dairy,06-09-2025,don't waste your money. the burger is greasy and small portions.,0.3252,Positive
695,Garden Hose Reel,49.99,0,Garden,4/27/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
696,Motion Sensor Light,19.99,1965,Home,10/25/2025,a hidden gem! best coffee i have had in a long time.,0.6696,Positive
697,Cranberry Almond Granola,4.29,125,Food - Breakfast,10/26/2025,don't waste your money. the curry is disappointing and small portions.,-0.2187,Negative
698,Fitness Tracker,49.99,32,Fitness,5/14/2025,"service was friendly, but the food took too long to arrive.",0.2732,Positive
699,Smart Wi-Fi Light Bulbs,19.99,90,Smart Home,06-02-2025,absolutely loved it! the ramen was excellent.,0.8475,Positive
700,Coconut Cream,2.99,832,Food - Baking & Cooking,10-11-2025,don't waste your money. the sandwich is bland and small portions.,0.3252,Positive
701,DIY Candle Making Kit,22.99,8361,Crafts,04-01-2025,i was disappointed with the fries. it tasted bland.,-0.4767,Negative
702,High-Quality Yoga Block,12.99,646,Fitness,11/27/2025,"i found the ramen to be salty, but my partner liked theirs.",0.5719,Positive
703,Golf Putting Green,79.99,582,Sports,10-06-2025,"great atmosphere, but the pasta was just okay.",0.5994,Positive
704,Honey Lemon Tea,3.29,1493,Food - Beverages,8/13/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
705,Multicolored LED Strip Lights,29.99,26,Home,01-02-2025,don't waste your money. the sandwich is salty and small portions.,0.3252,Positive
706,Black Bean & Corn Salad,3.99,5330,Food - Salads,09-11-2025,"great atmosphere, but the tacos was just okay.",0.5994,Positive
707,Dill Pickle Chips,2.29,33,Food - Condiments,4/23/2025,quick delivery and the curry was still hot and delicious.,0.5719,Positive
708,Coconut Curry Sauce,3.89,612,Food - Sauces,03-06-2025,"great atmosphere, but the salad was just okay.",0.5994,Positive
709,Tortilla Chips,2.99,197,Food - Snacks,8/29/2025,don't waste your money. the fries is stale and small portions.,0.3252,Positive
710,Bluetooth Shower Speaker,24.99,80,Audio,07-12-2025,absolutely loved it! the burger was perfect.,0.8475,Positive
711,Bodyweight Resistance Bands,22.99,1334,Fitness,6/28/2025,absolutely loved it! the coffee was perfect.,0.8475,Positive
712,Organic Ramen Noodles,2.89,263,Food - Pasta,3/16/2025,don't waste your money. the sushi is salty and small portions.,0.3252,Positive
713,Vegan Chickpea Salad,3.99,61,Food - Prepared Foods,11-01-2025,i was disappointed with the burger. it tasted overpriced.,-0.4767,Negative
714,Collapsible Folding Chair,29.99,0,Outdoor,3/29/2025,the ramen was fantastic and the service was polite. highly recommend!,0.7707,Positive
715,Organic Baby Spinach,2.99,3295,Food - Produce,11/29/2025,i was disappointed with the ramen. it tasted overpriced.,-0.4767,Negative
716,Almond Flour Pizza Crust,7.99,768,Food - Frozen Foods,6/18/2025,the sandwich was perfect and the service was welcoming. highly recommend!,0.8653,Positive
717,Folding Pocket Knife,24.99,67,Tools,12-09-2025,a hidden gem! best ramen i have had in a long time.,0.6696,Positive
718,Sweetened Condensed Milk,1.89,1765,Food - Baking Goods,2/20/2025,"everything was fantastic, from the pizza to the drinks.",0.5574,Positive
719,Scented Candle Set,24.99,305,Home,03-09-2025,absolutely loved it! the cake was mouth-watering.,0.6689,Positive
720,Green Tea Matcha Powder,15.99,0,Food - Beverages,6/23/2025,don't waste your money. the steak is greasy and small portions.,0.3252,Positive
721,Collapsible Water Bottle,12.99,1408,Fitness,11/19/2025,"great atmosphere, but the salad was just okay.",0.5994,Positive
722,Faux Fur Throw Blanket,39.99,369,Home,5/30/2025,"service was attentive, but the food took too long to arrive.",0.0,Neutral
723,Home Karaoke System,129.99,78,Audio,12/26/2024,absolutely loved it! the steak was fresh.,0.7773,Positive
724,Sliced Avocado,2.79,0,Food - Produce,09-11-2025,the cake was amazing and the service was attentive. highly recommend!,0.7836,Positive
725,Portable Jump Starter,59.99,1860,Automotive,08-03-2025,"the staff was forgetful, but the pasta was surprisingly excellent.",0.8074,Positive
726,Coconut Cream,2.99,308,Food - Baking & Cooking,9/14/2025,a hidden gem! best curry i have had in a long time.,0.6696,Positive
727,Non-Slip Yoga Socks,12.99,1985,Fitness,9/24/2025,the sushi was fantastic and the service was polite. highly recommend!,0.7707,Positive
728,Tandoori Chicken Skewers,7.99,10,Food - Meat,10-03-2025,don't waste your money. the curry is disappointing and small portions.,-0.2187,Negative
729,Mobile Workbench,199.99,677,Tools,8/13/2025,absolutely loved it! the sandwich was perfect.,0.8475,Positive
730,Pet Hair Vacuum Attachment,14.99,0,Pets,2/19/2025,absolutely loved it! the pasta was amazing.,0.8513,Positive
731,Aeropress Coffee Maker,29.99,822,Kitchen,10/17/2025,quick delivery and the cake was still hot and fantastic.,0.5574,Positive
732,Peanut Butter Protein Balls,5.29,197,Food - Snacks,10/30/2025,quick delivery and the curry was still hot and fresh.,0.3182,Positive
733,Sweet Pea Hummus,4.29,13,Food - Dips,4/19/2025,"i found the curry to be terrible, but my partner liked theirs.",0.3919,Positive
734,LED Strip Light Kit,39.99,34,Home,10/21/2025,"the staff was rude, but the burger was surprisingly flavorful.",0.2023,Positive
735,Magnetic Chess Set,19.99,509,Toys,7/17/2025,"the staff was rude, but the tacos was surprisingly perfect.",0.7814,Positive
736,Cocoa Powder,3.99,61,Food - Baking,05-05-2025,quick delivery and the pasta was still hot and amazing.,0.5859,Positive
737,Tailored Dress Pants,79.99,1175,Clothing - Bottoms,10-04-2025,"great atmosphere, but the fries was just okay.",0.5994,Positive
738,Arcade Game Machine,299.99,3358,Gaming,8/29/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
739,Sriracha Sauce,3.19,11,Food - Condiments,3/13/2025,"great atmosphere, but the curry was just okay.",0.5994,Positive
740,Electric Nail File Kit,34.99,1047,Beauty,03-04-2025,quick delivery and the pizza was still hot and fresh.,0.3182,Positive
741,Teriyaki Chicken Skewers,8.99,334,Food - Meat,4/13/2025,worst experience ever. the waiter was forgetful and the curry was salty.,-0.7351,Negative
742,Chocolate Protein Powder,24.99,390,Food - Supplements,09-12-2025,"the staff was rude, but the fries was surprisingly flavorful.",0.2023,Positive
743,Pumpkin Spice Cookies,3.29,2320,Food - Bakery,8/19/2025,"great atmosphere, but the fries was just okay.",0.5994,Positive
744,Electric Hot Water Dispenser,59.99,374,Kitchen,10/22/2025,i was disappointed with the soup. it tasted terrible.,-0.7351,Negative
745,Chickpea Pancakes,4.99,724,Food - Frozen,05-03-2025,"everything was flavorful, from the pasta to the drinks.",0.0,Neutral
746,Travel Hair Straightener,29.99,725,Beauty,01-09-2025,absolutely loved it! the tacos was perfect.,0.8475,Positive
747,Pecan Pie Filling,3.99,0,Food - Baking Goods,12/16/2025,i was disappointed with the burger. it tasted greasy.,-0.4767,Negative
748,Vegan Tacos,7.49,1817,Food - Frozen Foods,4/26/2025,"the staff was inattentive, but the pizza was surprisingly amazing.",0.8402,Positive
749,Gardening Tools Set,45.0,0,Garden,03-09-2025,a hidden gem! best coffee i have had in a long time.,0.6696,Positive
750,Adjustable Pet Feeder,39.99,786,Pets,6/30/2025,don't waste your money. the pizza is salty and small portions.,0.3252,Positive
751,Pumpkin Seeds,2.79,120,Food - Snacks,9/20/2025,"great atmosphere, but the cake was just okay.",0.5994,Positive
752,Cocoa Powder,3.99,131,Food - Baking,3/29/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
753,Warm Knit Beanie,19.99,1444,Clothing - Accessories,12/21/2024,the steak was fresh and the service was friendly. highly recommend!,0.8217,Positive
754,LED Desk Lamp with USB Charging,39.99,604,Office,12/14/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
755,Pet Hair Vacuum Attachment,14.99,20,Pets,01-11-2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
756,Frozen Broccoli,2.49,725,Food - Frozen,03-02-2025,"great atmosphere, but the steak was just okay.",0.5994,Positive
757,Siphon Coffee Maker,49.99,93,Kitchen,08-10-2025,"everything was delicious, from the pasta to the drinks.",0.5719,Positive
758,Compact Shoe Rack,34.99,489,Home,6/22/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
759,Peanut Butter Banana Smoothie,3.99,3279,Food - Beverages,04-03-2025,"the staff was rude, but the sandwich was surprisingly perfect.",0.7814,Positive
760,Under Desk Footrest,29.99,89,Office,4/24/2025,don't waste your money. the tacos is undercooked and small portions.,0.3252,Positive
761,Fashionable Scarves Set,24.99,14,Clothing,02-12-2025,"everything was mouth-watering, from the soup to the drinks.",0.0,Neutral
762,High-Speed Blender,99.99,100,Kitchen,12-05-2025,worst experience ever. the waiter was rude and the cake was salty.,-0.7964,Negative
763,Cooking Utensil Set,24.99,5638,Kitchen,11/25/2025,a hidden gem! best soup i have had in a long time.,0.6696,Positive
764,Pecan Pie Filling,3.99,1050,Food - Baking Goods,7/19/2025,"service was friendly, but the food took too long to arrive.",0.2732,Positive
765,Adjustable Window Blind,49.99,2647,Home,9/13/2025,quick delivery and the sushi was still hot and perfect.,0.5719,Positive
766,Pumpkin Spice Creamer,3.79,12,Food - Beverages,9/17/2025,the tacos was perfect and the service was attentive. highly recommend!,0.7773,Positive
767,Thai Basil Fried Rice,5.99,65,Food - Frozen,8/30/2025,"everything was fantastic, from the pasta to the drinks.",0.5574,Positive
768,Sports Windbreaker,44.99,1610,Clothing - Outerwear,8/18/2025,worst experience ever. the waiter was rude and the sushi was greasy.,-0.7964,Negative
769,Dual Function Electric Skillet,59.99,0,Kitchen,07-02-2025,a hidden gem! best pizza i have had in a long time.,0.6696,Positive
770,Smoky BBQ Jackfruit,4.99,0,Food - Grocery,1/14/2025,the soup was amazing and the service was quick. highly recommend!,0.7836,Positive
771,Freestanding Wine Rack,79.99,16,Home,11/18/2025,a hidden gem! best soup i have had in a long time.,0.6696,Positive
772,Sweet Corn,1.5,650,Food - Canned Goods,04-10-2025,"i found the cake to be salty, but my partner liked theirs.",0.5719,Positive
773,Couscous Mix,2.49,4021,Food - Grains,1/21/2025,a hidden gem! best sushi i have had in a long time.,0.6696,Positive
774,Smart Plug,19.99,5282,Smart Home,10-08-2025,a hidden gem! best sandwich i have had in a long time.,0.6696,Positive
775,Classic Bagels,2.99,630,Food - Bakery,6/26/2025,"i found the soup to be salty, but my partner liked theirs.",0.5719,Positive
776,Orange Ginger Vinaigrette,3.99,399,Food - Condiments,9/21/2025,don't waste your money. the sushi is stale and small portions.,0.3252,Positive
777,Frozen Pizza,7.99,148,Food - Frozen Foods,2/24/2025,"i found the soup to be undercooked, but my partner liked theirs.",0.5719,Positive
778,Watering Can with Nozzle,19.99,2250,Garden,5/18/2025,a hidden gem! best steak i have had in a long time.,0.6696,Positive
779,Magnetic Chess Set,19.99,481,Toys,03-10-2025,absolutely loved it! the steak was fresh.,0.7773,Positive
780,Portable Ice Maker,199.99,2469,Kitchen,6/26/2025,"great atmosphere, but the tacos was just okay.",0.5994,Positive
781,Vegetable Stock,2.49,26,Food - Cooking Essentials,08-12-2025,"the staff was slow, but the steak was surprisingly perfect.",0.8338,Positive
782,Sesame Seeds,1.99,1601,Food - Baking,11/14/2025,"the staff was unprofessional, but the ramen was surprisingly fresh.",0.5574,Positive
783,Mini Pretzels,2.99,5,Food - Snacks,02-02-2025,don't waste your money. the soup is undercooked and small portions.,0.3252,Positive
784,Himalayan Salt Grinder,4.99,73,Food - Spices,2/25/2025,i was disappointed with the fries. it tasted overpriced.,-0.4767,Negative
785,Marinated Artichokes,3.79,0,Food - Vegetables,6/13/2025,quick delivery and the pizza was still hot and excellent.,0.5719,Positive
786,Insulated Wine Tote,24.99,425,Accessories,8/21/2025,a hidden gem! best cake i have had in a long time.,0.6696,Positive
787,Fruit and Nut Energy Bites,2.99,2260,Food - Snacks,11/23/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
788,Honey Mustard Pretzel Bites,3.99,15,Food - Snacks,12/28/2024,"great atmosphere, but the ramen was just okay.",0.5994,Positive
789,Cinnamon Sugar Mix,1.49,238,Food - Baking,09-09-2025,i was disappointed with the tacos. it tasted undercooked.,-0.4767,Negative
790,Coffee Making Kit,44.99,127,Kitchen,3/26/2025,i was disappointed with the steak. it tasted salty.,-0.4767,Negative
791,Adjustable Garden Rake,22.99,526,Garden,08-10-2025,"i found the curry to be stale, but my partner liked theirs.",0.5719,Positive
792,Rechargeable Battery Organizer,17.99,20,Home,8/13/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
793,Gluten-Free Biscuits,3.79,394,Food - Baking,5/20/2025,absolutely loved it! the tacos was flavorful.,0.6689,Positive
794,Digital Kitchen Timer,14.99,226,Kitchen,4/29/2025,a hidden gem! best burger i have had in a long time.,0.6696,Positive
795,Honey Mustard Pretzel Bites,3.99,472,Food - Snacks,12/21/2024,"i found the salad to be greasy, but my partner liked theirs.",0.5719,Positive
796,Scented Candles,19.99,240,Home,12/22/2024,a hidden gem! best tacos i have had in a long time.,0.6696,Positive
797,Tuscan Bean Soup,2.49,433,Food - Canned Goods,02-04-2025,i was disappointed with the pizza. it tasted overpriced.,-0.4767,Negative
798,Pet Safety Harness,24.99,0,Pets,1/15/2025,"i found the curry to be stale, but my partner liked theirs.",0.5719,Positive
799,Italian Herbal Seasoning,1.99,266,Food - Spices,1/28/2025,absolutely loved it! the soup was fresh.,0.7773,Positive
800,Pistachio Ice Cream,4.99,1387,Food - Frozen Desserts,7/13/2025,i was disappointed with the burger. it tasted salty.,-0.4767,Negative
801,Motion Sensor Light,19.99,450,Home,8/16/2025,"great atmosphere, but the burger was just okay.",0.5994,Positive
802,Wireless Printer,99.99,165,Office,9/14/2025,i was disappointed with the pasta. it tasted terrible.,-0.7351,Negative
803,Electrolyte Water Bottle,34.99,668,Fitness,2/25/2025,a hidden gem! best pizza i have had in a long time.,0.6696,Positive
804,Smartphone UV Sanitizer,39.99,6763,Health,07-04-2025,absolutely loved it! the cake was flavorful.,0.6689,Positive
805,Thai Basil Fried Rice,5.99,40,Food - Frozen,06-08-2025,absolutely loved it! the soup was mouth-watering.,0.6689,Positive
806,Herbal Tea Set,19.99,5,Food,12/29/2024,"everything was fresh, from the soup to the drinks.",0.3182,Positive
807,Coconut Chips,3.59,56,Food - Snacks,7/20/2025,a hidden gem! best ramen i have had in a long time.,0.6696,Positive
808,Vegan Caesar Dressing,3.99,1624,Food - Condiments,05-11-2025,quick delivery and the sushi was still hot and flavorful.,0.0,Neutral
809,Pet Grooming Kit,39.99,0,Pets,11/23/2025,i was disappointed with the pizza. it tasted undercooked.,-0.4767,Negative
810,High-Pressure Handheld Shower Head,39.99,75,Bathroom,03-05-2025,worst experience ever. the waiter was forgetful and the cake was overpriced.,-0.7351,Negative
811,Blackberry Jam,4.29,256,Food - Condiments,06-01-2025,i was disappointed with the pizza. it tasted overpriced.,-0.4767,Negative
812,Pumpkin Spice Latte Mix,3.29,140,Food - Beverages,11/22/2025,"i found the ramen to be disappointing, but my partner liked theirs.",0.3818,Positive
813,Rechargeable Electric Toothbrush,49.99,3442,Health,5/19/2025,"i found the pizza to be cold, but my partner liked theirs.",0.5719,Positive
814,Beef Stroganoff Mix,5.49,10,Food - Meal Kits,10-02-2025,a hidden gem! best salad i have had in a long time.,0.6696,Positive
815,Travel Yoga Mat,34.99,164,Fitness,04-06-2025,absolutely loved it! the steak was fantastic.,0.8436,Positive
816,Sweet Chili Sauce,2.99,3245,Food - Condiments,3/30/2025,"great atmosphere, but the curry was just okay.",0.5994,Positive
817,Weighted Jump Rope,15.99,6221,Fitness,10/17/2025,"great atmosphere, but the sushi was just okay.",0.5994,Positive
818,Pet Carrier,39.99,132,Pets,5/19/2025,worst experience ever. the waiter was slow and the curry was bland.,-0.6249,Negative
819,Heated Throw Blanket,49.99,4551,Home,8/24/2025,a hidden gem! best cake i have had in a long time.,0.6696,Positive
820,Electric Rice Cooker with Steamer,49.99,108,Kitchen,04-05-2025,a hidden gem! best salad i have had in a long time.,0.6696,Positive
821,Frozen Spinach,1.99,982,Food - Frozen Foods,7/22/2025,don't waste your money. the ramen is salty and small portions.,0.3252,Positive
822,Honey Ginger Tea,2.99,115,Food - Beverages,01-06-2025,"the staff was inattentive, but the sushi was surprisingly excellent.",0.8338,Positive
823,Dark Chocolate Raisins,3.49,124,Food - Snacks,3/29/2025,worst experience ever. the waiter was forgetful and the burger was greasy.,-0.7351,Negative
824,Overnight Hiking Backpack,79.99,511,Outdoor,3/27/2025,worst experience ever. the waiter was unprofessional and the sandwich was bland.,-0.8126,Negative
825,Tomatillo Salsa,3.29,450,Food - Condiments,07-06-2025,i was disappointed with the salad. it tasted disappointing.,-0.743,Negative
826,Almond Joy Snack Bars,2.99,20,Food - Snacks,2/21/2025,the salad was delicious and the service was friendly. highly recommend!,0.8746,Positive
827,Foam Roller for Muscle Recovery,29.99,187,Fitness,2/25/2025,don't waste your money. the coffee is salty and small portions.,0.3252,Positive
828,Ginger Snaps,2.79,206,Food - Confectionery,2/21/2025,absolutely loved it! the coffee was perfect.,0.8475,Positive
829,Children's Gardening Set,19.99,3755,Toys,7/20/2025,worst experience ever. the waiter was inattentive and the curry was greasy.,-0.6249,Negative
830,Organic Almond Flour,6.99,2255,Food - Baking,03-07-2025,"service was quick, but the food took too long to arrive.",0.0,Neutral
831,Portable Hammock with Stand,69.99,767,Outdoor,10-04-2025,i was disappointed with the fries. it tasted stale.,-0.4767,Negative
832,Portable Jump Starter,59.99,15,Automotive,4/23/2025,the tacos was perfect and the service was welcoming. highly recommend!,0.8653,Positive
833,Jasmine Rice,2.39,236,Food - Grains,04-11-2025,the ramen was amazing and the service was polite. highly recommend!,0.7836,Positive
834,Smart Water Bottle with Hydration Reminder,39.99,304,Fitness,3/21/2025,the sushi was fresh and the service was attentive. highly recommend!,0.6581,Positive
835,Natural Peanut Butter,4.29,75,Food - Spreads,2/15/2025,don't waste your money. the ramen is overpriced and small portions.,0.3252,Positive
836,Smart Fitness Scale,49.99,3868,Fitness,5/31/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
837,Sesame Garlic Noodles,3.49,4179,Food - Pasta,03-02-2025,quick delivery and the pasta was still hot and fresh.,0.3182,Positive
838,Sesame Garlic Noodles,3.49,5680,Food - Pasta,8/29/2025,a hidden gem! best burger i have had in a long time.,0.6696,Positive
839,Reversible Comforter Set,89.99,370,Home,11/15/2025,the fries was perfect and the service was friendly. highly recommend!,0.8746,Positive
840,Portable Solar Path Lights,39.99,403,Outdoor,7/17/2025,"the staff was inattentive, but the sushi was surprisingly excellent.",0.8338,Positive
841,Creamy Ranch Dressing,2.49,1335,Food - Dressings,12/29/2024,absolutely loved it! the cake was flavorful.,0.6689,Positive
842,Wall Decals for Kids,24.99,4006,Home,03-02-2025,"everything was delicious, from the tacos to the drinks.",0.5719,Positive
843,Ceramic Bakeware Set,49.99,98,Kitchen,03-12-2025,"everything was fresh, from the pasta to the drinks.",0.3182,Positive
844,Graphic Print Leggings,29.99,170,Clothing - Activewear,09-11-2025,a hidden gem! best burger i have had in a long time.,0.6696,Positive
845,Decorative Throw Pillows,29.99,3510,Home,05-10-2025,worst experience ever. the waiter was unprofessional and the fries was greasy.,-0.8126,Negative
846,Banana Peanut Butter Smoothie,5.49,3,Food - Frozen Foods,1/26/2025,a hidden gem! best fries i have had in a long time.,0.6696,Positive
847,Cinnamon Sugar Donuts,4.99,4950,Food - Bakery,11/14/2025,"the staff was forgetful, but the burger was surprisingly mouth-watering.",0.3071,Positive
848,Compact Refrigerator,199.99,681,Home Appliances,02-05-2025,"everything was mouth-watering, from the coffee to the drinks.",0.0,Neutral
849,Savory Snack Mix,4.49,39,Food - Snacks,09-08-2025,"i found the pasta to be salty, but my partner liked theirs.",0.5719,Positive
850,Portable Blender,30.0,0,Kitchen,07-02-2025,i was disappointed with the pasta. it tasted disappointing.,-0.743,Negative
851,Mediterranean Olives,6.49,889,Food - Condiments,09-03-2025,"the staff was slow, but the tacos was surprisingly fresh.",0.6956,Positive
852,Organic Baby Carrots,2.99,860,Food - Fresh Produce,9/26/2025,the coffee was fantastic and the service was friendly. highly recommend!,0.8716,Positive
853,Wooden Kitchen Utensil Set,19.99,17,Kitchen,6/22/2025,a hidden gem! best burger i have had in a long time.,0.6696,Positive
854,Electric Stool Heater,29.99,3799,Home,12/27/2024,a hidden gem! best curry i have had in a long time.,0.6696,Positive
855,Electric Hot Pot,49.99,30,Kitchen,10-12-2025,"great atmosphere, but the fries was just okay.",0.5994,Positive
856,Children's Gardening Set,19.99,4952,Toys,12/23/2024,i was disappointed with the tacos. it tasted cold.,-0.4767,Negative
857,Organic Tomato Ketchup,3.49,34,Food - Condiments,3/30/2025,worst experience ever. the waiter was inattentive and the pizza was greasy.,-0.6249,Negative
858,Chili Lime Corn Chips,2.79,504,Food - Snacks,9/17/2025,"service was polite, but the food took too long to arrive.",0.0,Neutral
859,Indoor Grill,59.99,274,Kitchen,10-07-2025,absolutely loved it! the cake was delicious.,0.8475,Positive
860,Travel Size Toiletry Bottles,9.99,13,Travel,02-09-2025,worst experience ever. the waiter was unprofessional and the pizza was bland.,-0.8126,Negative
861,Herb Seasoned Couscous,2.49,0,Food - Grains,8/19/2025,quick delivery and the pasta was still hot and perfect.,0.5719,Positive
862,Fire Roasted Salsa,2.49,663,Food - Condiments,03-11-2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
863,Vegetarian Sausage Links,5.89,630,Food - Meat Substitutes,9/25/2025,quick delivery and the pasta was still hot and amazing.,0.5859,Positive
864,Pet Travel Carrier,39.99,3853,Pets,04-12-2025,"the staff was rude, but the salad was surprisingly amazing.",0.7906,Positive
865,Fashionable Scarves Set,24.99,363,Clothing,10/15/2025,"service was attentive, but the food took too long to arrive.",0.0,Neutral
866,Pest Control Traps,22.99,1975,Home,3/21/2025,"service was welcoming, but the food took too long to arrive.",0.2382,Positive
867,Kids' Art Easel,58.99,55,Toys,12/21/2024,the burger was fresh and the service was attentive. highly recommend!,0.6581,Positive
868,Antique Style Clock,39.99,495,Home,09-06-2025,absolutely loved it! the sushi was delicious.,0.8475,Positive
869,Shredded Cheese,4.29,109,Food - Dairy,7/27/2025,worst experience ever. the waiter was rude and the curry was stale.,-0.7964,Negative
870,Travel Shoe Bags Set,15.99,6032,Travel,05-03-2025,"everything was mouth-watering, from the salad to the drinks.",0.0,Neutral
