product_id,product_name,price,stock,category,date,review_text
726,Coconut Cream,2.99,308.0,Food - Baking & Cooking,9/14/2025,A hidden gem! Best curry I have had in a long time.
727,Non-Slip Yoga Socks,12.99,1985.0,Fitness,9/24/2025,The sushi was fantastic and the service was polite. Highly recommend!
728,Tandoori Chicken Skewers,7.99,10.0,Food - Meat,10/3/2025,Don't waste your money. The curry is disappointing and small portions.
729,Mobile Workbench,199.99,677.0,Tools,8/13/2025,Absolutely loved it! The sandwich was perfect.
730,Pet Hair Vacuum Attachment,14.99,0.0,Pets,2/19/2025,Absolutely loved it! The pasta was amazing.
731,Aeropress Coffee Maker,29.99,822.0,Kitchen,10/17/2025,Quick delivery and the cake was still hot and fantastic.
732,Peanut Butter Protein Balls,5.29,197.0,Food - Snacks,10/30/2025,Quick delivery and the curry was still hot and fresh.
733,Sweet Pea Hummus,4.29,13.0,Food - Dips,4/19/2025,"I found the curry to be terrible, but my partner liked theirs."
734,LED Strip Light Kit,39.99,34.0,Home,10/21/2025,"The staff was rude, but the burger was surprisingly flavorful."
735,Magnetic Chess Set,19.99,509.0,Toys,7/17/2025,"The staff was rude, but the tacos was surprisingly perfect."
736,Cocoa Powder,3.99,61.0,Food - Baking,5/5/2025,Quick delivery and the pasta was still hot and amazing.
737,Tailored Dress Pants,79.99,1175.0,Clothing - Bottoms,10/4/2025,"Great atmosphere, but the fries was just okay."
738,Arcade Game Machine,299.99,3358.0,Gaming,8/29/2025,"Service was polite, but the food took too long to arrive."
739,Sriracha Sauce,3.19,11.0,Food - Condiments,3/13/2025,"Great atmosphere, but the curry was just okay."
740,Electric Nail File Kit,34.99,1047.0,Beauty,3/4/2025,Quick delivery and the pizza was still hot and fresh.
741,Teriyaki Chicken Skewers,8.99,334.0,Food - Meat,4/13/2025,Worst experience ever. The waiter was forgetful and the curry was salty.
742,Chocolate Protein Powder,24.99,390.0,Food - Supplements,9/12/2025,"The staff was rude, but the fries was surprisingly flavorful."
743,Pumpkin Spice Cookies,3.29,2320.0,Food - Bakery,8/19/2025,"Great atmosphere, but the fries was just okay."
744,Electric Hot Water Dispenser,59.99,374.0,Kitchen,10/22/2025,I was disappointed with the soup. It tasted terrible.
745,Chickpea Pancakes,4.99,724.0,Food - Frozen,5/3/2025,"Everything was flavorful, from the pasta to the drinks."
746,Travel Hair Straightener,29.99,725.0,Beauty,1/9/2025,Absolutely loved it! The tacos was perfect.
747,Pecan Pie Filling,3.99,0.0,Food - Baking Goods,12/16/2025,I was disappointed with the burger. It tasted greasy.
748,Vegan Tacos,7.49,1817.0,Food - Frozen Foods,4/26/2025,"The staff was inattentive, but the pizza was surprisingly amazing."
749,Gardening Tools Set,45.0,0.0,Garden,3/9/2025,A hidden gem! Best coffee I have had in a long time.
750,Adjustable Pet Feeder,39.99,786.0,Pets,6/30/2025,Don't waste your money. The pizza is salty and small portions.
751,Pumpkin Seeds,2.79,120.0,Food - Snacks,9/20/2025,"Great atmosphere, but the cake was just okay."
752,Cocoa Powder,3.99,131.0,Food - Baking,3/29/2025,"Service was polite, but the food took too long to arrive."
753,Warm Knit Beanie,19.99,1444.0,Clothing - Accessories,12/21/2024,The steak was fresh and the service was friendly. Highly recommend!
754,LED Desk Lamp with USB Charging,39.99,604.0,Office,12/14/2025,"Service was welcoming, but the food took too long to arrive."
755,Pet Hair Vacuum Attachment,14.99,20.0,Pets,1/11/2025,"Service was polite, but the food took too long to arrive."
756,Frozen Broccoli,2.49,725.0,Food - Frozen,3/2/2025,"Great atmosphere, but the steak was just okay."
757,Siphon Coffee Maker,49.99,93.0,Kitchen,8/10/2025,"Everything was delicious, from the pasta to the drinks."
758,Compact Shoe Rack,34.99,489.0,Home,6/22/2025,"Service was polite, but the food took too long to arrive."
759,Peanut Butter Banana Smoothie,3.99,3279.0,Food - Beverages,4/3/2025,"The staff was rude, but the sandwich was surprisingly perfect."
760,Under Desk Footrest,29.99,89.0,Office,4/24/2025,Don't waste your money. The tacos is undercooked and small portions.
761,Fashionable Scarves Set,24.99,14.0,Clothing,2/12/2025,"Everything was mouth-watering, from the soup to the drinks."
762,High-Speed Blender,99.99,100.0,Kitchen,12/5/2025,Worst experience ever. The waiter was rude and the cake was salty.
763,Cooking Utensil Set,24.99,5638.0,Kitchen,11/25/2025,A hidden gem! Best soup I have had in a long time.
764,Pecan Pie Filling,3.99,1050.0,Food - Baking Goods,7/19/2025,"Service was friendly, but the food took too long to arrive."
765,Adjustable Window Blind,49.99,2647.0,Home,9/13/2025,Quick delivery and the sushi was still hot and perfect.
766,Pumpkin Spice Creamer,3.79,12.0,Food - Beverages,9/17/2025,The tacos was perfect and the service was attentive. Highly recommend!
767,Thai Basil Fried Rice,5.99,65.0,Food - Frozen,8/30/2025,"Everything was fantastic, from the pasta to the drinks."
768,Sports Windbreaker,44.99,1610.0,Clothing - Outerwear,8/18/2025,Worst experience ever. The waiter was rude and the sushi was greasy.
769,Dual Function Electric Skillet,59.99,0.0,Kitchen,7/2/2025,A hidden gem! Best pizza I have had in a long time.
770,Smoky BBQ Jackfruit,4.99,0.0,Food - Grocery,1/14/2025,The soup was amazing and the service was quick. Highly recommend!
771,Freestanding Wine Rack,79.99,16.0,Home,11/18/2025,A hidden gem! Best soup I have had in a long time.
772,Sweet Corn,1.5,650.0,Food - Canned Goods,4/10/2025,"I found the cake to be salty, but my partner liked theirs."
773,Couscous Mix,2.49,4021.0,Food - Grains,1/21/2025,A hidden gem! Best sushi I have had in a long time.
774,Smart Plug,19.99,5282.0,Smart Home,10/8/2025,A hidden gem! Best sandwich I have had in a long time.
775,Classic Bagels,2.99,630.0,Food - Bakery,6/26/2025,"I found the soup to be salty, but my partner liked theirs."
776,Orange Ginger Vinaigrette,3.99,399.0,Food - Condiments,9/21/2025,Don't waste your money. The sushi is stale and small portions.
777,Frozen Pizza,7.99,148.0,Food - Frozen Foods,2/24/2025,"I found the soup to be undercooked, but my partner liked theirs."
778,Watering Can with Nozzle,19.99,2250.0,Garden,5/18/2025,A hidden gem! Best steak I have had in a long time.
779,Magnetic Chess Set,19.99,481.0,Toys,3/10/2025,Absolutely loved it! The steak was fresh.
780,Portable Ice Maker,199.99,2469.0,Kitchen,6/26/2025,"Great atmosphere, but the tacos was just okay."
781,Vegetable Stock,2.49,26.0,Food - Cooking Essentials,8/12/2025,"The staff was slow, but the steak was surprisingly perfect."
782,Sesame Seeds,1.99,1601.0,Food - Baking,11/14/2025,"The staff was unprofessional, but the ramen was surprisingly fresh."
783,Mini Pretzels,2.99,5.0,Food - Snacks,2/2/2025,Don't waste your money. The soup is undercooked and small portions.
784,Himalayan Salt Grinder,4.99,73.0,Food - Spices,2/25/2025,I was disappointed with the fries. It tasted overpriced.
785,Marinated Artichokes,3.79,0.0,Food - Vegetables,6/13/2025,Quick delivery and the pizza was still hot and excellent.
786,Insulated Wine Tote,24.99,425.0,Accessories,8/21/2025,A hidden gem! Best cake I have had in a long time.
787,Fruit and Nut Energy Bites,2.99,2260.0,Food - Snacks,11/23/2025,"Service was polite, but the food took too long to arrive."
788,Honey Mustard Pretzel Bites,3.99,15.0,Food - Snacks,12/28/2024,"Great atmosphere, but the ramen was just okay."
789,Cinnamon Sugar Mix,1.49,238.0,Food - Baking,9/9/2025,I was disappointed with the tacos. It tasted undercooked.
790,Coffee Making Kit,44.99,127.0,Kitchen,3/26/2025,I was disappointed with the steak. It tasted salty.
791,Adjustable Garden Rake,22.99,526.0,Garden,8/10/2025,"I found the curry to be stale, but my partner liked theirs."
792,Rechargeable Battery Organizer,17.99,20.0,Home,8/13/2025,"Service was welcoming, but the food took too long to arrive."
793,Gluten-Free Biscuits,3.79,394.0,Food - Baking,5/20/2025,Absolutely loved it! The tacos was flavorful.
794,Digital Kitchen Timer,14.99,226.0,Kitchen,4/29/2025,A hidden gem! Best burger I have had in a long time.
795,Honey Mustard Pretzel Bites,3.99,472.0,Food - Snacks,12/21/2024,"I found the salad to be greasy, but my partner liked theirs."
796,Scented Candles,19.99,240.0,Home,12/22/2024,A hidden gem! Best tacos I have had in a long time.
797,Tuscan Bean Soup,2.49,433.0,Food - Canned Goods,2/4/2025,I was disappointed with the pizza. It tasted overpriced.
798,Pet Safety Harness,24.99,0.0,Pets,1/15/2025,"I found the curry to be stale, but my partner liked theirs."
799,Italian Herbal Seasoning,1.99,266.0,Food - Spices,1/28/2025,Absolutely loved it! The soup was fresh.
800,Pistachio Ice Cream,4.99,1387.0,Food - Frozen Desserts,7/13/2025,I was disappointed with the burger. It tasted salty.
801,Motion Sensor Light,19.99,450.0,Home,8/16/2025,"Great atmosphere, but the burger was just okay."
802,Wireless Printer,99.99,165.0,Office,9/14/2025,I was disappointed with the pasta. It tasted terrible.
803,Electrolyte Water Bottle,34.99,668.0,Fitness,2/25/2025,A hidden gem! Best pizza I have had in a long time.
804,Smartphone UV Sanitizer,39.99,6763.0,Health,7/4/2025,Absolutely loved it! The cake was flavorful.
805,Thai Basil Fried Rice,5.99,40.0,Food - Frozen,6/8/2025,Absolutely loved it! The soup was mouth-watering.
806,Herbal Tea Set,19.99,5.0,Food,12/29/2024,"Everything was fresh, from the soup to the drinks."
807,Coconut Chips,3.59,56.0,Food - Snacks,7/20/2025,A hidden gem! Best ramen I have had in a long time.
808,Vegan Caesar Dressing,3.99,1624.0,Food - Condiments,5/11/2025,Quick delivery and the sushi was still hot and flavorful.
809,Pet Grooming Kit,39.99,0.0,Pets,11/23/2025,I was disappointed with the pizza. It tasted undercooked.
810,High-Pressure Handheld Shower Head,39.99,75.0,Bathroom,3/5/2025,Worst experience ever. The waiter was forgetful and the cake was overpriced.
811,Blackberry Jam,4.29,256.0,Food - Condiments,6/1/2025,I was disappointed with the pizza. It tasted overpriced.
812,Pumpkin Spice Latte Mix,3.29,140.0,Food - Beverages,11/22/2025,"I found the ramen to be disappointing, but my partner liked theirs."
813,Rechargeable Electric Toothbrush,49.99,3442.0,Health,5/19/2025,"I found the pizza to be cold, but my partner liked theirs."
814,Beef Stroganoff Mix,5.49,10.0,Food - Meal Kits,10/2/2025,A hidden gem! Best salad I have had in a long time.
815,Travel Yoga Mat,34.99,164.0,Fitness,4/6/2025,Absolutely loved it! The steak was fantastic.
816,Sweet Chili Sauce,2.99,3245.0,Food - Condiments,3/30/2025,"Great atmosphere, but the curry was just okay."
817,Weighted Jump Rope,15.99,6221.0,Fitness,10/17/2025,"Great atmosphere, but the sushi was just okay."
818,Pet Carrier,39.99,132.0,Pets,5/19/2025,Worst experience ever. The waiter was slow and the curry was bland.
819,Heated Throw Blanket,49.99,4551.0,Home,8/24/2025,A hidden gem! Best cake I have had in a long time.
820,Electric Rice Cooker with Steamer,49.99,108.0,Kitchen,4/5/2025,A hidden gem! Best salad I have had in a long time.
821,Frozen Spinach,1.99,982.0,Food - Frozen Foods,7/22/2025,Don't waste your money. The ramen is salty and small portions.
822,Honey Ginger Tea,2.99,115.0,Food - Beverages,1/6/2025,"The staff was inattentive, but the sushi was surprisingly excellent."
823,Dark Chocolate Raisins,3.49,124.0,Food - Snacks,3/29/2025,Worst experience ever. The waiter was forgetful and the burger was greasy.
824,Overnight Hiking Backpack,79.99,511.0,Outdoor,3/27/2025,Worst experience ever. The waiter was unprofessional and the sandwich was bland.
825,Tomatillo Salsa,3.29,450.0,Food - Condiments,7/6/2025,I was disappointed with the salad. It tasted disappointing.
826,Almond Joy Snack Bars,2.99,20.0,Food - Snacks,2/21/2025,The salad was delicious and the service was friendly. Highly recommend!
827,Foam Roller for Muscle Recovery,29.99,187.0,Fitness,2/25/2025,Don't waste your money. The coffee is salty and small portions.
828,Ginger Snaps,2.79,206.0,Food - Confectionery,2/21/2025,Absolutely loved it! The coffee was perfect.
829,Children's Gardening Set,19.99,3755.0,Toys,7/20/2025,Worst experience ever. The waiter was inattentive and the curry was greasy.
830,Organic Almond Flour,6.99,2255.0,Food - Baking,3/7/2025,"Service was quick, but the food took too long to arrive."
831,Portable Hammock with Stand,69.99,767.0,Outdoor,10/4/2025,I was disappointed with the fries. It tasted stale.
832,Portable Jump Starter,59.99,15.0,Automotive,4/23/2025,The tacos was perfect and the service was welcoming. Highly recommend!
833,Jasmine Rice,2.39,236.0,Food - Grains,4/11/2025,The ramen was amazing and the service was polite. Highly recommend!
834,Smart Water Bottle with Hydration Reminder,39.99,304.0,Fitness,3/21/2025,The sushi was fresh and the service was attentive. Highly recommend!
835,Natural Peanut Butter,4.29,75.0,Food - Spreads,2/15/2025,Don't waste your money. The ramen is overpriced and small portions.
836,Smart Fitness Scale,49.99,3868.0,Fitness,5/31/2025,"Service was welcoming, but the food took too long to arrive."
837,Sesame Garlic Noodles,3.49,4179.0,Food - Pasta,3/2/2025,Quick delivery and the pasta was still hot and fresh.
838,Sesame Garlic Noodles,3.49,5680.0,Food - Pasta,8/29/2025,A hidden gem! Best burger I have had in a long time.
839,Reversible Comforter Set,89.99,370.0,Home,11/15/2025,The fries was perfect and the service was friendly. Highly recommend!
840,Portable Solar Path Lights,39.99,403.0,Outdoor,7/17/2025,"The staff was inattentive, but the sushi was surprisingly excellent."
841,Creamy Ranch Dressing,2.49,1335.0,Food - Dressings,12/29/2024,Absolutely loved it! The cake was flavorful.
842,Wall Decals for Kids,24.99,4006.0,Home,3/2/2025,"Everything was delicious, from the tacos to the drinks."
843,Ceramic Bakeware Set,49.99,98.0,Kitchen,3/12/2025,"Everything was fresh, from the pasta to the drinks."
844,Graphic Print Leggings,29.99,170.0,Clothing - Activewear,9/11/2025,A hidden gem! Best burger I have had in a long time.
845,Decorative Throw Pillows,29.99,3510.0,Home,5/10/2025,Worst experience ever. The waiter was unprofessional and the fries was greasy.
846,Banana Peanut Butter Smoothie,5.49,3.0,Food - Frozen Foods,1/26/2025,A hidden gem! Best fries I have had in a long time.
847,Cinnamon Sugar Donuts,4.99,4950.0,Food - Bakery,11/14/2025,"The staff was forgetful, but the burger was surprisingly mouth-watering."
848,Compact Refrigerator,199.99,681.0,Home Appliances,2/5/2025,"Everything was mouth-watering, from the coffee to the drinks."
849,Savory Snack Mix,4.49,39.0,Food - Snacks,9/8/2025,"I found the pasta to be salty, but my partner liked theirs."
850,Portable Blender,30.0,0.0,Kitchen,7/2/2025,I was disappointed with the pasta. It tasted disappointing.
851,Mediterranean Olives,6.49,889.0,Food - Condiments,9/3/2025,"The staff was slow, but the tacos was surprisingly fresh."
852,Organic Baby Carrots,2.99,860.0,Food - Fresh Produce,9/26/2025,The coffee was fantastic and the service was friendly. Highly recommend!
853,Wooden Kitchen Utensil Set,19.99,17.0,Kitchen,6/22/2025,A hidden gem! Best burger I have had in a long time.
854,Electric Stool Heater,29.99,3799.0,Home,12/27/2024,A hidden gem! Best curry I have had in a long time.
855,Electric Hot Pot,49.99,30.0,Kitchen,10/12/2025,"Great atmosphere, but the fries was just okay."
856,Children's Gardening Set,19.99,4952.0,Toys,12/23/2024,I was disappointed with the tacos. It tasted cold.
857,Organic Tomato Ketchup,3.49,34.0,Food - Condiments,3/30/2025,Worst experience ever. The waiter was inattentive and the pizza was greasy.
858,Chili Lime Corn Chips,2.79,504.0,Food - Snacks,9/17/2025,"Service was polite, but the food took too long to arrive."
859,Indoor Grill,59.99,274.0,Kitchen,10/7/2025,Absolutely loved it! The cake was delicious.
860,Travel Size Toiletry Bottles,9.99,13.0,Travel,2/9/2025,Worst experience ever. The waiter was unprofessional and the pizza was bland.
861,Herb Seasoned Couscous,2.49,0.0,Food - Grains,8/19/2025,Quick delivery and the pasta was still hot and perfect.
862,Fire Roasted Salsa,2.49,663.0,Food - Condiments,3/11/2025,"Service was welcoming, but the food took too long to arrive."
863,Vegetarian Sausage Links,5.89,630.0,Food - Meat Substitutes,9/25/2025,Quick delivery and the pasta was still hot and amazing.
864,Pet Travel Carrier,39.99,3853.0,Pets,4/12/2025,"The staff was rude, but the salad was surprisingly amazing."
865,Fashionable Scarves Set,24.99,363.0,Clothing,10/15/2025,"Service was attentive, but the food took too long to arrive."
866,Pest Control Traps,22.99,1975.0,Home,3/21/2025,"Service was welcoming, but the food took too long to arrive."
867,Kids' Art Easel,58.99,55.0,Toys,12/21/2024,The burger was fresh and the service was attentive. Highly recommend!
868,Antique Style Clock,39.99,495.0,Home,9/6/2025,Absolutely loved it! The sushi was delicious.
869,Shredded Cheese,4.29,109.0,Food - Dairy,7/27/2025,Worst experience ever. The waiter was rude and the curry was stale.
870,Travel Shoe Bags Set,15.99,6032.0,Travel,5/3/2025,"Everything was mouth-watering, from the salad to the drinks."
871,Ceramic Planter Set,39.99,31.0,Home,8/13/2025,Don't waste your money. The pasta is undercooked and small portions.
872,Chili Lime Shrimp,8.99,807.0,Food - Seafood,8/15/2025,"Service was attentive, but the food took too long to arrive."
873,Organic Vanilla Bean Ice Cream,5.99,630.0,Food - Frozen Desserts,8/4/2025,Absolutely loved it! The sushi was amazing.
874,Garlic Parmesan Wings,8.99,1284.0,Food - Frozen Foods,4/11/2025,The sandwich was fantastic and the service was friendly. Highly recommend!
875,Garden Kneeler and Seat,39.99,33.0,Garden,5/8/2025,A hidden gem! Best fries I have had in a long time.
876,Robot Vacuum Cleaner,299.99,10.0,Home Appliances,11/15/2025,The sushi was mouth-watering and the service was polite. Highly recommend!
877,Miso Dressing,3.49,3697.0,Food - Dressings,5/8/2025,I was disappointed with the coffee. It tasted bland.
878,Ultraviolet Phone Sanitizer,39.99,340.0,Health,11/30/2025,I was disappointed with the fries. It tasted undercooked.
879,Wireless Charging Station,39.99,603.0,Electronics,7/22/2025,The tacos was mouth-watering and the service was attentive. Highly recommend!
880,Quinoa,4.49,5.0,Food - Grains,1/2/2025,Don't waste your money. The soup is disappointing and small portions.
881,Sesame Seeds,1.99,398.0,Food - Baking,8/6/2025,Don't waste your money. The cake is stale and small portions.
882,Children's Educational Puzzle,19.99,86.0,Toys,4/4/2025,Worst experience ever. The waiter was slow and the ramen was greasy.
883,Granola Clusters,4.99,0.0,Food - Cereal,6/30/2025,Don't waste your money. The salad is undercooked and small portions.
884,Raspberry Lemonade Mix,3.99,128.0,Food - Beverages,2/5/2025,The salad was fantastic and the service was welcoming. Highly recommend!
885,Pet Hair Removal Brush,14.99,4560.0,Pets,2/19/2025,A hidden gem! Best curry I have had in a long time.
886,Yoga Mat,25.0,151.0,Fitness,4/12/2025,"The staff was rude, but the curry was surprisingly fresh."
887,Beef Stroganoff Mix,5.49,1260.0,Food - Meal Kits,11/23/2025,"The staff was unprofessional, but the sandwich was surprisingly perfect."
888,Coconut Water,2.49,41.0,Food - Beverages,2/16/2025,"The staff was slow, but the burger was surprisingly fresh."
889,Chili Lime Corn Chips,2.79,2372.0,Food - Snacks,12/6/2025,"Everything was fresh, from the salad to the drinks."
890,Casual Sneakers,39.99,98.0,Clothing - Footwear,3/26/2025,Quick delivery and the sushi was still hot and delicious.
891,LED Flashlight,19.99,413.0,Outdoor,2/19/2025,Absolutely loved it! The sandwich was flavorful.
892,Cat Tree with Scratching Posts,79.99,374.0,Pets,12/22/2024,Worst experience ever. The waiter was forgetful and the burger was undercooked.
893,Pasta (Fusilli),1.79,0.0,Food - Pasta,12/16/2025,I was disappointed with the sushi. It tasted undercooked.
894,Car Escape Tool,12.99,8306.0,Automotive,11/6/2025,I was disappointed with the sushi. It tasted bland.
895,Portable Pet Stroller,89.99,3635.0,Pets,7/6/2025,Quick delivery and the coffee was still hot and flavorful.
896,Laptop Stand,29.99,272.0,Accessories,3/28/2025,Absolutely loved it! The soup was amazing.
897,Spicy Tuna Rolls,6.49,427.0,Food - Seafood,12/5/2025,"Great atmosphere, but the salad was just okay."
898,Vintage Graphic Tee,25.99,1208.0,Clothing - Tops,7/4/2025,The ramen was delicious and the service was quick. Highly recommend!
899,Creamy Ranch Dressing,2.49,10.0,Food - Dressings,6/18/2025,"I found the ramen to be salty, but my partner liked theirs."
900,Stainless Steel Mixing Bowls,29.99,2653.0,Kitchen,8/27/2025,"Great atmosphere, but the fries was just okay."
901,Balsamic Vinegar,4.99,656.0,Food - Condiments,12/14/2025,"The staff was forgetful, but the ramen was surprisingly delicious."
902,Stick Vacuums Cleaner,129.99,52.0,Home Appliances,12/8/2025,"Everything was flavorful, from the steak to the drinks."
903,Kids' Building Blocks,19.99,7267.0,Toys,4/13/2025,"Service was polite, but the food took too long to arrive."
904,Comfortable Jogger Pants,29.99,0.0,Clothing - Bottoms,11/18/2025,I was disappointed with the salad. It tasted cold.
905,Coconut Curry Lentils,5.79,4184.0,Food - Canned Goods,1/25/2025,A hidden gem! Best burger I have had in a long time.
906,Herbal Tea Variety Pack,4.99,5085.0,Food - Beverages,3/12/2025,"Service was quick, but the food took too long to arrive."
907,Slim Fit Chinos,54.99,82.0,Clothing - Pants,2/15/2025,Absolutely loved it! The sushi was mouth-watering.
908,Outdoor Portable Fire Pit,149.99,670.0,Outdoor,9/16/2025,"Everything was perfect, from the cake to the drinks."
909,Biodegradable Trash Bags,12.99,500.0,Home,1/20/2025,Absolutely loved it! The soup was perfect.
910,Home Brewing Starter Kit,79.99,11.0,Food,9/9/2025,"Everything was fantastic, from the curry to the drinks."
911,Folding Pocket Knife,24.99,1382.0,Tools,1/21/2025,Absolutely loved it! The curry was excellent.
912,Savory Breakfast Sausage,6.49,46.0,Food - Meats,9/19/2025,"The staff was inattentive, but the sushi was surprisingly amazing."
913,Fitness Tracker Band,29.99,0.0,Fitness,4/8/2025,Quick delivery and the ramen was still hot and fresh.
914,Teriyaki Beef Strips,7.49,0.0,Food - Frozen Meals,8/26/2025,"The staff was inattentive, but the cake was surprisingly delicious."
915,Magnetic Whiteboard,34.99,309.0,Office,5/13/2025,A hidden gem! Best steak I have had in a long time.
916,Sliced Olives,1.99,46.0,Food - Condiments,9/23/2025,The salad was mouth-watering and the service was friendly. Highly recommend!
917,Compact Pop-Up Tent,69.99,4.0,Outdoor,2/14/2025,"Everything was mouth-watering, from the coffee to the drinks."
918,Pumpkin Spice Creamer,3.79,75.0,Food - Beverages,7/6/2025,"Everything was mouth-watering, from the pasta to the drinks."
919,Electric Rice Cooker with Steamer,49.99,556.0,Kitchen,2/5/2025,A hidden gem! Best salad I have had in a long time.
920,Tea Infuser Bottle,19.99,19.0,Kitchen,7/31/2025,"Service was attentive, but the food took too long to arrive."
921,Comfortable Jogger Pants,29.99,1266.0,Clothing - Bottoms,5/9/2025,The coffee was mouth-watering and the service was friendly. Highly recommend!
922,Plant-Based Protein Bars,19.99,65.0,Health,4/7/2025,Worst experience ever. The waiter was inattentive and the burger was undercooked.
923,Granulated Sugar,2.49,1927.0,Food - Baking,10/27/2025,The tacos was excellent and the service was attentive. Highly recommend!
924,Vegetable Stir Fry Mix,3.29,3100.0,Food - Fresh Produce,1/31/2025,I was disappointed with the coffee. It tasted cold.
925,Children's Science Experiment Lab Kit,29.99,0.0,Toys,11/24/2025,Quick delivery and the ramen was still hot and flavorful.
926,Smart Wi-Fi Camera,89.99,427.0,Smart Home,8/28/2025,I was disappointed with the salad. It tasted salty.
927,Breathable Face Mask Set,14.99,4.0,Health,6/1/2025,A hidden gem! Best fries I have had in a long time.
928,Honey Wheat Pretzels,3.49,19.0,Food - Snacks,5/29/2025,Don't waste your money. The tacos is stale and small portions.
929,Graphic Tee,19.99,59.0,Clothing,3/23/2025,"The staff was rude, but the burger was surprisingly perfect."
930,Apple Cinnamon Instant Oatmeal,3.49,0.0,Food - Cereal,3/16/2025,"Service was polite, but the food took too long to arrive."
931,DIY Organic Gardening Kit,39.99,1481.0,Garden,7/9/2025,A hidden gem! Best ramen I have had in a long time.
932,Maple Syrup,6.99,60.0,Food - Condiments,5/9/2025,Absolutely loved it! The sandwich was mouth-watering.
933,Cranberry Lime Sparkling Water,1.5,317.0,Food - Beverages,3/23/2025,"Everything was fantastic, from the pizza to the drinks."
934,Chiffon Blouse,39.99,1759.0,Clothing - Shirts,8/2/2025,A hidden gem! Best coffee I have had in a long time.
935,Safety Goggles,14.99,23.0,Safety,12/3/2025,I was disappointed with the fries. It tasted overpriced.
936,Board Game Storage,19.99,10.0,Toys,10/19/2025,"I found the tacos to be overpriced, but my partner liked theirs."
937,Portable Ice Maker,199.99,1633.0,Kitchen,11/17/2025,"Everything was amazing, from the curry to the drinks."
938,Leather Wallet,49.99,1605.0,Accessories,1/23/2025,"Everything was excellent, from the tacos to the drinks."
939,Multifunctional Pocket Tool,19.99,5737.0,Tools,7/9/2025,Worst experience ever. The waiter was slow and the pizza was cold.
940,Terry Cloth Robe,59.99,160.0,Clothing - Loungewear,2/7/2025,"I found the tacos to be bland, but my partner liked theirs."
941,Pineapple Teriyaki Chicken Mix,6.99,794.0,Food - Meat,10/8/2025,The salad was mouth-watering and the service was friendly. Highly recommend!
942,Electric Razor,59.99,2001.0,Health,2/22/2025,"Everything was perfect, from the steak to the drinks."
943,Air Fryer Oven,149.99,3.0,Kitchen,12/11/2025,A hidden gem! Best steak I have had in a long time.
944,Cajun Seasoning,1.99,372.0,Food - Spices,1/22/2025,I was disappointed with the pizza. It tasted cold.
945,Eco-Friendly Notepad,8.99,47.0,Office,11/6/2025,"Service was welcoming, but the food took too long to arrive."
946,Wooden Puzzle Game,14.99,65.0,Toys,12/8/2025,Absolutely loved it! The burger was fantastic.
947,Basil Tomato Soup,2.99,6.0,Food - Canned Soups,11/9/2025,The coffee was amazing and the service was polite. Highly recommend!
948,Black Bean & Corn Salad,3.99,68.0,Food - Salads,3/19/2025,Quick delivery and the sandwich was still hot and flavorful.
949,Coconut Cream Pie,9.49,1620.0,Food - Bakery,8/21/2025,"Great atmosphere, but the sushi was just okay."
950,Chocolate Chip Pancake Mix,3.99,240.0,Food - Bakery,9/1/2025,"Everything was fantastic, from the ramen to the drinks."
951,Warm Wool Sweater,59.99,5007.0,Clothing - Tops,12/28/2024,"The staff was inattentive, but the burger was surprisingly delicious."
952,Vegan Mac & Cheese,8.99,2133.0,Food - Frozen,10/29/2025,"Service was attentive, but the food took too long to arrive."
953,Handcrafted Wooden Jewelry Box,39.99,1340.0,Accessories,1/18/2025,Don't waste your money. The tacos is undercooked and small portions.
954,Acoustic Guitar,199.99,0.0,Music,7/25/2025,The tacos was fresh and the service was friendly. Highly recommend!
955,Grapes (red),3.49,100.0,Food - Produce,10/5/2025,"Service was quick, but the food took too long to arrive."
956,Italian Pasta,2.29,446.0,Food - Grains,6/30/2025,I was disappointed with the tacos. It tasted undercooked.
957,Home Cleaning Robot,249.99,131.0,Home Appliances,10/1/2025,"Everything was perfect, from the sandwich to the drinks."
958,Baked Falafel,5.49,2680.0,Food - Vegetarian,8/3/2025,Quick delivery and the sushi was still hot and excellent.
959,Compost Bin,29.99,166.0,Garden,10/16/2025,"Great atmosphere, but the salad was just okay."
960,Chocolate Chip Cookie Dough,5.49,859.0,Food - Baking,9/28/2025,I was disappointed with the steak. It tasted disappointing.
961,Plant-Based Cookbook,29.99,1321.0,Books,4/13/2025,Quick delivery and the pasta was still hot and amazing.
962,Honey Roasted Chickpeas,3.29,1965.0,Food - Snacks,3/15/2025,A hidden gem! Best salad I have had in a long time.
963,Sweet Potatoes,0.89,169.0,Food - Produce,12/12/2025,Don't waste your money. The pasta is overpriced and small portions.
964,Crispy Potato Tots,3.69,705.0,Food - Frozen Foods,10/12/2025,Don't waste your money. The coffee is greasy and small portions.
965,Stainless Steel Mixing Bowls,29.99,13.0,Kitchen,12/5/2025,Don't waste your money. The curry is undercooked and small portions.
966,Creamy Tomato Basil Soup,3.29,1616.0,Food - Canned Goods,3/9/2025,"Everything was excellent, from the steak to the drinks."
967,Granola Cereal,4.49,0.0,Food - Breakfast,11/3/2025,Don't waste your money. The soup is salty and small portions.
968,Mango Sticky Rice Dessert,4.5,24.0,Food - Frozen Desserts,7/30/2025,"Everything was excellent, from the coffee to the drinks."
